ElapsedTime, Score, FitTime, AvgBranchTime, AvgConf, LeftBranches, RightBranches
0.0020003318786621094, 0.6666666666666666, 0.0010004043579101562, 0, 0, 0, 0
0.0010004043579101562, 0.6538461538461539, 0.0010004043579101562, 0.0, 0.02777777777777779, 0, 1
0.0020003318786621094, 0.75, 0.0, 0.0004999637603759766, 0.09090909090909088, 0, 2
0.003001689910888672, 0.75, 0.001001119613647461, 0.0006668567657470703, 0.0961199294532628, 0, 3
0.0009996891021728516, 0.84375, 0.0009996891021728516, 0.0, 0.125, 1, 2
0.0010001659393310547, 0.875, 0.0010001659393310547, 0.0, 0.1875, 1, 3
0.002000570297241211, 0.71875, 0.0010004043579101562, 0.00020003318786621094, 0.1, 2, 3
0.003001689910888672, 0.9375, 0.0, 0.00040001869201660155, 0.1380952380952381, 1, 4
0.0010001659393310547, 0.6634615384615384, 0.0010001659393310547, 0.0, 0.05737704918032788, 1, 0
0.0019996166229248047, 0.6935483870967742, 0.00099945068359375, 0.00025004148483276367, 0.11693548387096775, 2, 2
0.0030014514923095703, 0.84375, 0.0010006427764892578, 0.0001666545867919922, 0.12380952380952381, 3, 3
0.0030007362365722656, 0.6935483870967742, 0.0010006427764892578, 0.00020003318786621094, 0.11481481481481481, 2, 3
0.0020003318786621094, 0.8125, 0.0010001659393310547, 0.00016669432322184244, 0.16666666666666666, 2, 4
0.002000093460083008, 0.8125, 0.0010001659393310547, 0.00014284678867885044, 0.13333333333333333, 3, 4
0.002000093460083008, 0.71875, 0.0010001659393310547, 0.00014284678867885044, 0.15126050420168066, 4, 3
0.0020003318786621094, 0.625, 0.0, 0.00020003318786621094, 0.15, 3, 2
0.004001140594482422, 0.8088235294117647, 0.0, 0.0003750622272491455, 0.12876506024096385, 4, 4
0.0020003318786621094, 0.7142857142857143, 0.0, 0.00014288084847586497, 0.1020408163265306, 3, 4
0.0030002593994140625, 0.6363636363636364, 0.0009999275207519531, 0.00011105007595486111, 0.12962962962962962, 5, 4
0.0030007362365722656, 0.6923076923076923, 0.0, 0.00025007128715515137, 0.1346153846153846, 5, 3
0.0010001659393310547, 0.6463414634146342, 0.0010001659393310547, 0.0, 0.06097560975609756, 2, 0
0.003000497817993164, 0.9375, 0.0009999275207519531, 0.00025007128715515137, 0.12180851063829788, 4, 4
0.0030007362365722656, 0.6451612903225806, 0.0010008811950683594, 0.00016669432322184244, 0.14473684210526316, 3, 3
0.0020008087158203125, 0.7272727272727273, 0.0009996891021728516, 0.0001668532689412435, 0.11616161616161615, 4, 2
0.003000974655151367, 0.8125, 0.0010006427764892578, 0.00022225909762912325, 0.13492063492063494, 5, 4
0.003999471664428711, 0.6290322580645161, 0.0010006427764892578, 0.00028576169695172993, 0.1168831168831169, 4, 3
0.0020008087158203125, 0.6739130434782609, 0.001001119613647461, 0.00033322970072428387, 0.13768115942028983, 3, 0
0.0020003318786621094, 0.7647058823529411, 0.0, 0.0002499818801879883, 0.1470588235294118, 0, 4
0.003000020980834961, 0.7333333333333333, 0.0, 0.00025004148483276367, 0.16987179487179488, 3, 5
0.002000093460083008, 0.8125, 0.0, 0.00010001659393310547, 0.15189873417721517, 6, 4
0.0030002593994140625, 0.7307692307692307, 0.0, 0.00022215313381618925, 0.11744022503516173, 3, 6
0.002000570297241211, 0.6666666666666666, 0.0009999275207519531, 0.00014294896806989397, 0.15873015873015875, 5, 2
0.0020003318786621094, 0.6785714285714286, 0.00099945068359375, 0.00014298302786690847, 0.12244897959183673, 4, 3
0.003000497817993164, 0.7105263157894737, 0.0, 0.00018187002702192828, 0.11244019138755981, 6, 5
0.00400090217590332, 0.7424242424242424, 0.0010001659393310547, 0.00030007362365722654, 0.11832460732984292, 5, 5
0.0030007362365722656, 0.8333333333333334, 0.0, 0.00025004148483276367, 0.18055555555555558, 4, 4
0.0020012855529785156, 0.7777777777777778, 0.001001119613647461, 0.00025004148483276367, 0.20833333333333331, 3, 1
0.0019996166229248047, 0.75, 0.0009996891021728516, 0.00019998550415039061, 0.15714285714285714, 0, 5
0.004001617431640625, 0.6728395061728395, 0.001001119613647461, 0.00018189170143821022, 0.14534231200897868, 5, 6
0.00400090217590332, 0.6640625, 0.0, 0.0002000570297241211, 0.1203125, 3, 7
0.0020008087158203125, 0.6875, 0.0, 0.0, 0.03125, 1, 1
0.00400090217590332, 0.6392405063291139, 0.0010004043579101562, 0.00016671419143676758, 0.13663663663663664, 7, 5
0.005001068115234375, 0.620253164556962, 0.0009989738464355469, 0.00023091756380521334, 0.12895927601809953, 8, 5
0.003000974655151367, 0.6956521739130435, 0.0, 0.00022252400716145834, 0.1183574879227053, 4, 5
0.006001472473144531, 0.6486486486486487, 0.002001523971557617, 0.00023084420424241287, 0.13333333333333333, 7, 6
0.00500035285949707, 0.6234567901234568, 0.0010001659393310547, 0.00025004148483276367, 0.12588652482269502, 5, 7
0.0019998550415039062, 0.7272727272727273, 0.0010001659393310547, 0.00016661485036214194, 0.1136363636363636, 2, 4
0.005001544952392578, 0.6328125, 0.001001119613647461, 0.00036367503079501063, 0.10776302349336059, 3, 8
0.0010006427764892578, 0.5967741935483871, 0.0010006427764892578, 0.0, 0.02688172043010752, 2, 1
0.0009999275207519531, 0.7708333333333334, 0.0009999275207519531, 0.0, 0.08333333333333333, 2, 1
0.011003494262695312, 0.6063829787234043, 0.005001544952392578, 0.0003333886464436849, 0.11687413554633469, 4, 5
0.0040013790130615234, 0.7, 0.0, 0.00023084420424241287, 0.12307692307692307, 5, 8
0.003000974655151367, 0.75, 0.0009996891021728516, 0.0001539450425368089, 0.13942307692307693, 6, 7
0.003000497817993164, 0.8125, 0.0, 0.00022223260667588975, 0.14279155188246098, 6, 3
0.004001617431640625, 0.65625, 0.0010004043579101562, 0.00025010108947753906, 0.09772182254196639, 4, 8
0.003000497817993164, 0.7857142857142857, 0.0, 0.00033342838287353516, 0.11635220125786162, 0, 6
0.006001949310302734, 0.6652173913043479, 0.002000093460083008, 0.0003000497817993164, 0.1408695652173913, 4, 6
0.004002094268798828, 0.6818181818181818, 0.0010004043579101562, 0.00025010108947753906, 0.14078947368421052, 4, 4
0.0030007362365722656, 0.7, 0.0009996891021728516, 0.00011115603976779514, 0.14898989898989898, 4, 5
0.0020008087158203125, 0.7, 0.0010018348693847656, 9.989738464355469e-05, 0.24, 7, 3
0.004000663757324219, 0.717391304347826, 0.0, 0.00030002593994140627, 0.09248826291079812, 4, 6
0.002998828887939453, 0.75, 0.0, 0.00014277866908482144, 0.1396103896103896, 8, 6
0.005001068115234375, 0.6346153846153846, 0.0009999275207519531, 0.0002143383026123047, 0.13873626373626372, 7, 7
0.0050013065338134766, 0.6368421052631579, 0.0010001659393310547, 0.00033344162835015193, 0.1354916067146283, 4, 5
0.0019998550415039062, 0.8571428571428571, 0.0009992122650146484, 0.00025016069412231445, 0.10714285714285715, 3, 1
0.0019996166229248047, 0.6739130434782609, 0.0009999275207519531, 0.00019993782043457032, 0.14285714285714288, 4, 1
0.004001140594482422, 0.6904761904761905, 0.0, 0.00027288090098987925, 0.17099567099567098, 5, 6
0.003000497817993164, 0.6445783132530121, 0.0010006427764892578, 0.00019998550415039061, 0.11204819277108431, 1, 4
0.004001617431640625, 0.6833333333333333, 0.0010008811950683594, 0.00020004908243815105, 0.14444444444444443, 9, 6
0.005001544952392578, 0.6265822784810127, 0.0009996891021728516, 0.00021440642220633372, 0.13200723327305608, 9, 5
0.005001544952392578, 0.625, 0.001001596450805664, 0.00030002593994140627, 0.12896551724137933, 4, 6
0.0030002593994140625, 0.7045454545454546, 0.0009996891021728516, 0.00012503564357757568, 0.1818181818181818, 10, 6
0.004001140594482422, 0.6818181818181818, 0.0009272098541259766, 0.0002794482491233132, 0.14898989898989898, 5, 6
0.002001047134399414, 0.76, 0.001001119613647461, 0.00014284678867885044, 0.0942857142857143, 3, 4
0.00400090217590332, 0.6770833333333334, 0.0, 0.0002500613530476888, 0.12673611111111113, 6, 6
0.002000570297241211, 0.75, 0.0, 0.00012505054473876953, 0.11160714285714286, 3, 5
0.0019998550415039062, 0.7222222222222222, 0.0010001659393310547, 0.00019993782043457032, 0.13000000000000003, 3, 2
0.007001638412475586, 0.6875, 0.0010004043579101562, 0.0004286595753261021, 0.11855971896955501, 6, 8
0.0050013065338134766, 0.7272727272727273, 0.0010004043579101562, 0.00023534718681784237, 0.14985994397759103, 10, 7
